161/?/?/GF|andy75381|https://imgur.com/NpKH4Dv,https://imgur.com/tulBOne,https://imgur.com/39adWP6|CF,CB
172/499/290|andy75381/gtw123|https://imgur.com/a/Ih3pS1N|CFNG,CBNG
218/460/143/GF|DarkMatter_Zombie||
219/353/214|myugaru||
220/260/50/F|anningmay||
222/246/53/GF|Bivage||
222/268/34/GF|Bivage||
227/257/59|rolamni||
230/246/49|vpumeyyv||
238/225/37|bsmith_81||
319/140/29/GF|Bivage||
666/225/13|wl||
2130/71/130|SirDredgery||
2498/1057/7|Xavr0k|https://imgur.com/mV1oV0p|BC,BF,BNC,BNF
2587/66/227|myugaru|https://imgur.com/a/zbhs3pA|FC,FB,FIC,FIB
