122/680/406/GF|DarkMatter_Zombie|https://youtu.be/WhQtrjoHbYY|CF,CB
131/655/640|rikswift123|https://imgur.com/a/pKmA30C|CFNG,CBNG
139/215/153|Entity||
143/157/163|Entity||
155/140/68/F|wlivi||
157/145/61/F|DarkMatter_Zombie||
159/135/114/F|notgreat||
160/157/106|rolamni||
163/132/125/F|GuiltyBystander||
167/124/121/F|sebassu||
168/131/38/F|wlivi||
171/155/87|SolidJim||
178/110/64|Pineapple|https://cdn.discordapp.com/attachments/1209843628193620009/1209969244545224744/2024-02-21-02-48-26.gif?ex=65e8daac&is=65d665ac&hm=3da5282545a06d4622d056fd48b63cee296e863952387610a50fc5fbe9a61a91&|
199/102/74/F|AapOpSokken||
200/130/62/F|Tux1||
208/116/28|SolidJim||
244/71/104|grindmastaflash||
245/135/25|SirDredgery||
257/112/60/F|julian||
267/56/82|SirDredgery||
281/109/58|rolamni||
288/48/112/F|isaac.wass||
300/191/20/F|Snowball||
381/79/75|Pineapple|https://cdn.discordapp.com/attachments/1209843628193620009/1209969461856178236/2024-02-21-02-53-03.gif?ex=65e8dadf&is=65d665df&hm=16728c61d403624bacb2b7e67aa221f84d9fd70363bd818a9955e9986f501fac&|
393/102/55|vpumeyyv||
415/92/35|Pineapple|https://cdn.discordapp.com/attachments/1209843628193620009/1209969729918472256/2024-02-21-02-55-53.gif?ex=65e8db1f&is=65d6661f&hm=5e66392cd7dfe53eb3c63aec85e22b5fbb48f51f383671fe35df5d7f49f8a01c&|
441/44/175|Xavr0k|https://cdn.discordapp.com/attachments/1005700008273780809/1203203815927455804/2024-02-03-16-00-55.gif|FC,FB,FIC,FIB
601/180/13/F|wl||
601/181/13|wl||
8140/2723/7|Snowball|https://i.imgur.com/sFiqafY.gifv|BC,BF,BNC,BNF
