144/1895/1247/G|gtw123|https://imgur.com/a/2A2EIUl|CF,CB
144/1862/1143/GF|gtw123|https://imgur.com/a/DgHOU|
160/421/225|ToughThought|https://imgur.com/a/GmWrZIB|CFNG,CBNG
160/506/208/F|DarkMatter_Zombie||
183/462/167|myugaru||
208/412/154|rolamni||
228/383/207/F|GuiltyBystander||
237/261/73|bsmith_81||
371/221/112|Pineapple|https://cdn.discordapp.com/attachments/1209843628193620009/1209995107969802440/2024-02-21-16-44-31.gif?ex=65e8f2c2&is=65d67dc2&hm=903fb4d5b9065fc1d9932bc522e7327fa5bd38041fc475f6cd0cd23d3eabdac0&|
377/234/101/F|Pineapple||
550/381/72/F|OracleOfEpirus||
1039/119/260|ToughThought|https://i.imgur.com/A75jMrh.png|FC,FB,FIC,FIB
?/?/32|caeonosphere|https://imgur.com/a/W5lUK|BC,BF,BNC,BNF
