64/536/185/G|gtw123|https://i.imgur.com/TzPCXfa.gifv|CF,CB
66/538/248|gtw123|https://imgur.com/a/9lsUw|CFNG,CBNG
116/278/53|vpumeyyv||
123/287/33|vpumeyyv||
159/268/38/F|Moknicorra||
164/254/38/F|notgreat||
182/226/40|rolamni||
211/211/46/F|Tux1||
212/188/62|rolamni||
288/143/76/GF|Bivage||
300/104/76/GF|Bivage||
391/344/8/F|wl||
491/274/8|wl||
548/542/4|Snowball|https://jeremyg.nl/c/914-1.gif|BC,BF,BNC,BNF
1280/55/205/O|Snowball|https://i.imgur.com/Ai5iFvf.gifv,https://i.imgur.com/NFwq7in.gifv,https://i.imgur.com/uPKd1mw.gifv|FC,FB
?/55/410|Xavr0k|https://i.imgur.com/Lh73hoa.jpeg|FIC,FIB
