41/373/415/G|grindmastaflash|https://i.imgur.com/MW7ldHS.gifv,https://i.imgur.com/k7xTSJc.gifv|CF,CB
43/237/190|wl|https://i.imgur.com/ak7JRZb.gifv|CFNG,CBNG
43/178/211/G|AapOpSokken||
46/45/97|myugaru||
46/57/80/F|notgreat||
46/64/48/F|DarkMatter_Zombie||
46/88/46/F|Dronic|https://i.imgur.com/v8fkdqA.gif|
48/28/40/F|Pineapple||
48/67/38|rolamni||
49/49/27|bsmith_81||
50/15/28|rolamni/vpumeyyv|https://cdn.discordapp.com/attachments/281248543535267840/1190347429892083795/2023-12-29-19-34-48.gif?ex=65a1786e&is=658f036e&hm=73d69a11181baf7edd99ba66bb5895ba369b7ecee9a020b76444de7f80d9eb78&|FC,FIC
54/15/5|vpumeyyv|https://i.imgur.com/hPuEDfT.gifv|
56/18/4/F|Bivage||
60/18/3|vpumeyyv/Dronic|https://imgur.com/a/gSiG3rx|BNC
63/15/3|vpumeyyv/Dronic|https://imgur.com/a/JZgK5X4|FB,FIB,BNF
114/266/2/F|vpumeyyv|https://youtu.be/qi5oMvyCm20|BC,BF
