48/2545/245/GF|gtw123|https://youtu.be/exaLS7Synkg|
48/2560/308/G|gtw123|https://imgur.com/a/DLW5eGo|CF,CB
56/1076/707|gtw123|https://imgur.com/a/XZcZ7|CFNG,CBNG
76/359/121|ToughThought||
78/348/67/F|DarkMatter_Zombie||
90/309/100|Kaisy||
100/302/111|Kaisy||
102/122/109|bsmith_81||
104/314/87/F|animeme_master||
105/314/70|SirDredgery||
119/123/71|bsmith_81||
119/286/61|SolidJim||
121/285/58/F|Pineapple||
123/113/53/F|DarkMatter_Zombie||
131/155/25/F|DarkMatter_Zombie||
133/111/52|bsmith_81||
193/171/39|Pineapple|https://cdn.discordapp.com/attachments/1209843628193620009/1210084352080216174/2024-02-21-22-41-20.gif?ex=65e945df&is=65d6d0df&hm=9352e69cddc74c8d188a44f18e431dff12cebdd07d28351d08e9b9d28bce2480&|
229/102/133|SirDredgery||
234/98/76|Pineapple|https://cdn.discordapp.com/attachments/1209843628193620009/1209984131153535016/2024-02-21-03-49-22.gif?ex=65e8e889&is=65d67389&hm=acf651d4bc0c6c44e10c8529cb2de74ba523703e32f735997f9f65839d040744&,https://cdn.discordapp.com/attachments/1209843628193620009/1209984131979542668/2024-02-21-03-50-06.gif?ex=65e8e889&is=65d67389&hm=e40be6c5e8dd66d9d77456d257cc142a67d483a3b7786a9f2ff7e4777c350b8a&|
270/75/275|Xavr0k|https://cdn.discordapp.com/attachments/1005700008273780809/1203218617269887047/2024-02-03-16-58-22.gif,https://cdn.discordapp.com/attachments/1005700008273780809/1203218616896585758/2024-02-03-16-58-54.gif|
295/89/182/F|Magma||
434/74/297|yifeixuer|https://imgur.com/Iz5va4b|FC,FB,FIC,FIB
520/318/16/F|Snowball||
599/299/21|caeonosphere||
3397/2907/8|Snowball|https://i.imgur.com/sB73TPi.gifv|BC,BF,BNC,BNF
