56/1221/831/G|grindmastaflash/gtw123|https://imgur.com/a/ulW8Ta7|CF,CB
66/299/149|rikswift123|https://imgur.com/a/SNl4wPl|CFNG,CBNG
68/142/97/F|DarkMatter_Zombie||
72/139/166/F|Kaisy||
72/166/157|Entity||
74/85/52/F|DarkMatter_Zombie||
81/162/150|gtw123||
82/89/67|bsmith_81||
87/64/32/GF|DarkMatter_Zombie||
92/83/69/F|Magma||
113/70/63|bsmith_81||
118/63/43|vpumeyyv|https://imgur.com/a/wDOJj7b|
119/62/38|vpumeyyv||
169/94/34/F|OracleOfEpirus||
175/55/66|SirDredgery||
184/82/25|SolidJim||
244/50/141|Xavr0k|https://cdn.discordapp.com/attachments/1005700008273780809/1203214838894170112/2024-02-03-16-43-51.gif|FC,FB,FIC,FIB
261/82/24|Pineapple|https://cdn.discordapp.com/attachments/1209843628193620009/1209982707128340581/2024-02-21-03-44-47.gif?ex=65e8e735&is=65d67235&hm=f38d2bae51e3ededa5360abd3404fa53da045b7d0f2635c1a5eb82c4578891bb&|
360/163/15|caeonosphere||
362/68/17|Kaisy||
932/2291/6|Snowball|https://i.imgur.com/ESYf22n.gifv|BC,BF,BNC,BNF
