58/?/?/GF|DarkMatter_Zombie|https://youtu.be/msSBI0getQk|CF,CB
63/576/384|rikswift123||CFNG,CBNG
65/920/371/F|DarkMatter_Zombie|https://youtu.be/EFxkjaZarD8|
72/206/97/F|wl||
83/213/68/F|notgreat||
104/228/120|gtw123||
108/180/36/F|isaac.wass||
110/178/106/F|GuiltyBystander||
124/166/47/F|notgreat||
135/195/26/F|Bivage||
160/159/44/F|anningmay||
161/141/44/F|GuiltyBystander||
163/160/41/F|Moknicorra||
197/158/53|wl||
200/154/36/F|Tux1||
250/72/19/F|notgreat||
254/155/13/F|isaac.wass||
343/115/9|wl||
1213/868/6|Snowball|https://jeremyg.nl/c/326-3.gif|BC,BF,BNC,BNF
?/54/?/F|Xavr0k||FC,FB,FIC,FIB
