69/448/374|ToughThought|https://i.imgur.com/QatUF02.gifv,https://i.imgur.com/1r4xXdC.gifv|CF,CB,CFNG,CBNG
81/307/29/F|DarkMatter_Zombie||
88/285/59|Pineapple|https://cdn.discordapp.com/attachments/1209843628193620009/1209974393422483536/2024-02-21-03-22-27.gif?ex=65e8df77&is=65d66a77&hm=6a008df6b41165816f588fd7941b75cc480735dba4be2b13c28268f858522c57&|
89/294/57|vpumeyyv||
90/283/27/F|Bivage||
100/273/22/F|DarkMatter_Zombie||
110/288/55|gtw123||
117/271/29/F|anningmay||
127/272/22|Pineapple|https://cdn.discordapp.com/attachments/1209843628193620009/1209974690001457192/2024-02-21-03-25-01.gif?ex=65e8dfbe&is=65d66abe&hm=1eff58c42b90b07bee8fe567707d237d84b6d889b14ef34195f0a33c7785f51f&|
137/269/108/F|ToughThought||
140/269/88/F|anningmay||
152/281/9|wl|https://i.imgur.com/KiaqRFn.gifv|BC,BF,BNC,BNF
304/268/101/F|Snowball||
357/243/260|wl|https://i.imgur.com/oqkh8tU.gifv|FC,FB,FIC,FIB
