86/829/229/G|gtw123|https://imgur.com/a/mQgOe|CF,CB
97/526/209|gtw123|https://imgur.com/a/7Y8c7|CFNG,CBNG
148/289/166|rolamni||
158/332/148/F|notgreat||
160/251/128|vpumeyyv||
180/268/86/F|Moknicorra||
235/304/81/GF|Bivage||
245/243/89/F|AapOpSokken||
634/258/40/F|OracleOfEpirus||
659/237/30|wl||
750/491/7|Xavr0k|https://cdn.discordapp.com/attachments/1005700008273780809/1204964248451809346/2024-02-08-12-34-47.gif|BC,BF,BNC,BNF
?/78/412/F|SirDredgery|https://web.archive.org/web/https://imgur.com/a/MStMtCK|FC,FB,FIC,FIB
