95/1051/1059/G|ToughThought|https://i.imgur.com/GxXAh2e.gifv,https://i.imgur.com/r57tA0v.gifv|CF,CB
96/449/171/G|gtw123||
104/284/73/G|Entity||
104/475/311|gtw123|https://imgur.com/a/Ycy2T|CFNG,CBNG
104/353/259/F|ToughThought||
105/247/45/F|GuiltyBystander||
108/261/138|Entity||
109/213/65/GF|DarkMatter_Zombie||
117/150/26/GF|DarkMatter_Zombie||
125/162/81/F|AapOpSokken||
125/195/87|caeonosphere||
134/116/77/F|notgreat||
134/151/69/F|wlivi||
143/157/27|rolamni||
153/128/22|bsmith_81||
154/92/12/F|DarkMatter_Zombie||
154/102/33|SolidJim||
154/122/19|yut23|https://imgur.com/a/wK5gmCG|
214/89/41|wl||
214/90/31/F|julian||
232/65/41|yut23|https://imgur.com/a/f9lUtWc|
232/756/7/F|Entity|http://imgur.com/a/BXjIN|BC,BF
239/123/11/F|wlivi||
243/89/10|yut23|https://imgur.com/a/t1Ia2rC|
274/67/36|SolidJim||
387/54/66|myugaru|https://i.imgur.com/rNRYxt2.gif,https://i.imgur.com/6lZ1H77.gif|
410/56/65|SirDredgery||
549/53/62|SirDredgery|https://imgur.com/ljmemnB,https://imgur.com/xNpfOwM,https://imgur.com/M7m0Ou5|FC,FB,FIC,FIB
586/63/44/F|Pineapple||
1487/2872/7|Snowball|https://i.imgur.com/85242yg.gifv|BNC,BNF
