92/715/613/G|Entity|https://i.imgur.com/nKevJyK.gifv|CF,CB
95/?/?/F|Entity|https://i.imgur.com/O4B2YEG.gifv|CFNG,CBNG
99/427/299/GF|Snowball||
108/340/123|gtw123||
118/78/55/F|Bivage||
118/167/92|caeonosphere||
119/215/78|gtw123||
124/58/39|bsmith_81||
124/63/38|wl||
124/64/24|DarkMatter_Zombie||
317/61/21|myugaru||
590/593/4|Snowball|https://jeremyg.nl/c/814-3.gif|BC,BF,BNC,BNF
1045/41/49|SirDredgery||
1590/39/85|Snowball|https://i.imgur.com/958zwBD.gifv,https://i.imgur.com/RTHBy9O.gifv|FC,FB,FIC,FIB
