84/925/413/G|DarkMatter_Zombie|https://youtu.be/AaQdrTw3pug|CF,CB
87/685/242|DarkMatter_Zombie|https://youtu.be/D0Z-s70qwr8|CFNG,CBNG
126/337/79/GF|DarkMatter_Zombie||
172/408/191|myugaru||
181/332/116|bsmith_81||
220/364/26|wl||
259/329/164/F|Moknicorra||
291/362/25|OracleOfEpirus|https://i.imgur.com/xkiPeLl.gifv|
296/325/142|rolamni||
335/300/118|rolamni||
775/163/234|bsmith_81||
884/351/86/F|isaac.wass||
1609/157/624/O|SirDredgery|https://web.archive.org/web/https://imgur.com/a/h6n4SUn|FC,FB
1609/158/612|SirDredgery|https://imgur.com/y3h6qXF,https://imgur.com/meFYMyp|FIC,FIB
2046/770/20|Snowball|https://i.imgur.com/scktmxD.gifv,https://i.imgur.com/SFtisVe.gifv|BC,BF,BNC,BNF
