54/?/?/GF|grindmastaflash|https://i.imgur.com/32XUL90.gifv,https://i.imgur.com/DXZD09x.gifv,https://i.imgur.com/lcshLSu.gifv|CF,CB
58/499/499|rikswift123|https://imgur.com/gallery/rSAzf9w|CFNG,CBNG
63/302/410|wl||
78/110/142/F|notgreat||
92/79/74/F|isaac.wass||
98/39/49|rolamni|https://i.imgur.com/B096iM9.gifv|FC,FIC
150/41/46|isaac.wass|https://i.imgur.com/5RNbX1X.gifv|
158/39/39|Community|https://i.imgur.com/iusUBmk.gifv|
165/88/12/F|OracleOfEpirus||
197/61/10|isaac.wass|https://i.imgur.com/Zlgr1Ch.gifv|
250/167/5/F|Snowball||
276/39/9|rolamni|https://i.imgur.com/Mel8vLd.gifv|
437/39/8|Community|https://i.imgur.com/X3I6MuV.gifv|FB,FIB
438/185/4|wl|https://i.imgur.com/JzEsjw4.gifv,https://i.imgur.com/q9HAl2O.gifv|BNC
483/156/4|wl|https://i.imgur.com/JzEsjw4.gifv,https://i.imgur.com/q9HAl2O.gifv|BNF
1212/1963/3/F|Snowball|https://i.imgur.com/U68wg1E.gifv|BC,BF
