24/1576/414/G|gtw123|https://imgur.com/a/hz3PR|CF,CB
26/648/102/GF|AapOpSokken||
31/438/565|pseudonym404/gtw123|https://imgur.com/a/qHydb3q|CFNG,CBNG
36/94/161|AapOpSokken/Dronic|https://i.imgur.com/2IwakqE.gif|
36/169/152|wl||
36/181/149/F|myugaru||
39/146/153|caeonosphere||
40/77/54|vpumeyyv|https://imgur.com/a/MA8L7Jd|
44/41/42|ToughThought||
44/42/35|vpumeyyv||
44/47/34/F|Bivage||
60/37/34|Community|https://i.imgur.com/JHjoB0O.gifv|FIC
60/53/4|vpumeyyv||
89/41/15/F|Bivage||
106/37/23|Community|https://i.imgur.com/SbQ8RnH.gifv|FIB
114/88/3|ItBeCharlie||
125/82/3|Pineapple|https://cdn.discordapp.com/attachments/281248543535267840/1209831766039465994/2024-02-21-02-12-57.gif?ex=65e85aa2&is=65d5e5a2&hm=6d45fca4ac6e528897fbbbfe3a4c315db556b7deb216d900d7835ec3fef599d3&|
126/31/62/O|SirDredgery/Snowball|https://i.imgur.com/68JS8Qm.gifv,https://i.imgur.com/TkrXAEy.gifv|FC,FB
220/763/2|Snowball|https://i.imgur.com/8BUPvC4.gifv,https://i.imgur.com/QJ4Kkc7.gifv|BC,BNC
843/218/2|Snowball|https://i.imgur.com/GOA8a9n.gifv|BF,BNF
