27/600/148/G|grindmastaflash/gtw123|https://imgur.com/a/Pzmr79S|CF,CB
28/191/55/GF|AapOpSokken||
35/244/259|wl|https://i.imgur.com/XQ4YmZw.gifv|CFNG,CBNG
38/70/71|Dronic|https://i.imgur.com/NIWjU4i.gif|
44/38/27|ToughThought||
44/38/26/F|anningmay||
44/40/26|rolamni||
46/34/33/F|GuiltyBystander||
46/35/35|yut23|https://imgur.com/a/r6exbzn|
46/2328/3/F|Dronic|https://i.imgur.com/7ssNr9S.gif|BC
48/666/3/F|Snowball/Dronic|https://i.imgur.com/kKfJ8TI.gif|
53/442/3/F|Dronic|https://i.imgur.com/3YIEGFO.gif|BF
56/40/8/F|OracleOfEpirus||
56/42/8|SolidJim||
57/40/7|rolamni||
58/42/6|vpumeyyv||
64/35/26|SolidJim||
65/28/25/F|DarkMatter_Zombie||
72/26/38/F|GuiltyBystander||
76/33/27|ToughThought||
87/27/34|Pineapple|https://cdn.discordapp.com/attachments/281248543535267840/1209832575250595931/2024-02-21-02-13-33.gif?ex=65e85b63&is=65d5e663&hm=43ca13c1863f66ba18f7a4625f2781af6f004a2f6f7a7720782cce691c4715b3&|
99/26/32/F|notgreat||
104/61/4|Community|https://i.imgur.com/HNQC3tD.gifv|BNC
161/53/4|Community|https://i.imgur.com/hBHFFeU.gifv|BNF
198/24/85|Entity|https://i.imgur.com/c0nqMid.gifv|FIC,FIB
386/21/65/O|SirDredgery/Snowball|https://i.imgur.com/3K6plVb.gifv,https://i.imgur.com/0UxCp4Z.gifv|FC,FB
